ID_HISTORICO,ID_POZO,ID_TIPO,NOMBRE_POZO,TIPO_POZO,COTA,Fech-Ini,H,M,Med-Ini,Fech-Fin,H,M,Med-Fin,Hor-Ini dec,Hor-Fin dec,Dif-Tpo,Dif-Vol,Tpo,Q,%Q,Vol Prom dia ,Temp,C.E.,Sal.,TDS,NIVEL,ND (mar),NE,NR,ND
1477,3,1,P6,ACUEDUCTO,24.18,13/12/10,11,14,105069.191,3/01/11,8,11,106749.1010,11.23,8.18,20.873,1679.910,23/Dec,1.863,124.20,80.48,27.9,756,,,17.58,6.60,,,x
1478,3,1,P6,ACUEDUCTO,24.18,3/01/11,8,11,106749.101,17/01/11,8,18,107612.9420,8.18,8.30,14.005,863.841,10/Jan,1.428,95.19,61.68,26.5,832,,,18.16,6.02,x,,
1479,3,1,P6,ACUEDUCTO,24.18,17/01/11,8,18,107612.942,1/02/11,8,8,108547.9780,8.30,8.13,14.993,935.036,24/Jan,1.444,96.24,62.36,,816,,,19.96,4.22,x,,
1480,3,1,P6,ACUEDUCTO,24.18,1/02/11,8,8,108547.978,14/02/11,11,13,109358.1320,8.13,11.22,13.128,810.154,07/Feb,1.428,95.23,61.71,27.0,883,,,,,,,x
1481,3,1,P6,ACUEDUCTO,24.18,14/02/11,11,13,109358.132,1/03/11,8,5,110301.3440,11.22,8.08,14.869,943.212,21/Feb,1.468,97.89,63.43,,880,,,19.85,4.33,x,,
1482,3,1,P6,ACUEDUCTO,24.18,1/03/11,8,5,110301.344,14/03/11,8,36,111125.5880,8.08,8.60,13.022,824.244,07/Mar,1.465,97.68,63.30,28.2,896,,,21.00,3.18,x,,
1483,3,1,P6,ACUEDUCTO,24.18,14/03/11,8,36,111125.588,4/04/11,10,7,112422.5600,8.60,10.12,21.063,1296.972,24/Mar,1.425,95.02,61.58,27.3,929,,,22.32,1.86,,,x
1484,3,1,P6,ACUEDUCTO,24.18,4/04/11,10,7,112422.560,2/05/11,8,8,113985.6520,10.12,8.13,27.917,1563.092,18/Apr,1.296,86.40,55.99,27.8,898,,,,,x,,
1485,3,1,P6,ACUEDUCTO,24.18,2/05/11,8,8,113985.652,16/05/11,7,37,387026.2660,8.13,7.62,13.978,273040.614,09/May,452.151,30143.42,19532.94,26.2,836,,,21.02,3.16,x,,
1486,3,1,P6,ACUEDUCTO,24.18,2/05/11,8,8,113985.652,3/06/11,7,7,114387.5200,8.13,7.12,31.958,401.868,18/May,0.291,14.55,12.58,26.2,831,,,22.20,1.98,x,,
1487,3,1,P6,ACUEDUCTO,24.18,3/06/11,7,7,114387.520,13/06/11,7,16,114387.5130,7.12,7.27,10.006,-0.007,08/Jun,0.000,0.00,0.00,32.1,926,,,20.81,3.37,,,x
1488,3,1,P6,ACUEDUCTO,24.18,13/06/11,7,16,114387.513,6/07/11,7,40,115185.3820,7.27,7.67,23.017,797.869,24/Jun,0.802,40.12,34.66,,,,,21.45,2.73,x,,
1489,3,1,P6,ACUEDUCTO,24.18,6/07/11,7,40,115185.382,18/07/11,14,20,116104.0100,7.67,14.33,12.278,918.628,12/Jul,1.732,86.60,74.82,28.2,927,,,22.90,1.28,,,x
1490,3,1,P6,ACUEDUCTO,24.18,18/07/11,14,20,116104.010,1/08/11,16,8,117298.8700,14.33,16.13,14.075,1194.860,25/Jul,1.965,98.26,84.89,28.2,912,,,22.94,1.24,,,x
1491,3,1,P6,ACUEDUCTO,24.18,1/08/11,16,8,117298.870,17/08/11,9,11,118551.8000,16.13,9.18,15.710,1252.930,09/Aug,1.846,92.31,79.75,,,,,21.72,2.46,x,,
1492,3,1,P6,ACUEDUCTO,24.18,17/08/11,9,11,118551.800,5/09/11,14,49,120272.4500,9.18,14.82,19.235,1720.650,26/Aug,2.071,103.54,89.46,29.3,851,,,17.77,6.41,,,x
1493,3,1,P6,ACUEDUCTO,24.18,5/09/11,14,49,120272.450,19/09/11,14,49,121340.2300,14.82,14.82,14.000,1067.780,12/Sep,1.766,88.28,76.27,27.8,944,,,23.46,0.72,,,x
1494,3,1,P6,ACUEDUCTO,24.18,19/09/11,14,49,121340.230,3/10/11,14,45,122535.4900,14.82,14.75,13.997,1195.260,26/Sep,1.977,98.83,85.39,29.9,821,,,31.95,-7.77,,,x
1495,3,1,P6,ACUEDUCTO,24.18,3/10/11,14,45,122535.490,18/10/11,14,54,123788.3020,14.75,14.90,15.006,1252.812,10/Oct,1.933,96.63,83.49,29.0,837,,,23.18,1.00,,,x
1496,3,1,P6,ACUEDUCTO,24.18,18/10/11,14,54,123788.302,3/11/11,15,42,125046.6900,14.90,15.70,16.033,1258.388,26/Oct,1.817,90.84,78.49,28.1,671,,,20.57,3.61,,,x
1497,3,1,P6,ACUEDUCTO,24.18,3/11/11,15,42,125046.690,15/11/11,9,10,125683.3110,15.70,9.17,11.728,636.621,09/Nov,1.257,62.83,54.28,,,,,19.49,4.69,x,,
1498,3,1,P6,ACUEDUCTO,24.18,15/11/11,9,10,125683.311,6/12/11,9,17,127014.2990,9.17,9.28,21.005,1330.988,25/Nov,1.467,73.34,63.37,,,,,19.52,4.66,x,,
1499,3,1,P6,ACUEDUCTO,24.18,6/12/11,9,17,127014.299,19/12/11,8,36,128159.5800,9.28,8.60,12.972,1145.281,12/Dec,2.044,102.19,88.29,,,,,21.75,2.43,x,,
1500,3,1,P6,ACUEDUCTO,24.18,19/12/11,8,36,128159.580,2/01/12,9,40,129307.0780,8.60,9.67,14.044,1147.498,26/Dec,1.891,94.57,81.70,,,,,20.23,3.95,x,,
1501,3,1,P6,ACUEDUCTO,24.18,2/01/12,9,40,129307.078,16/01/12,8,35,130191.1750,9.67,8.58,13.955,884.097,09/Jan,1.467,97.77,63.35,,,,,18.24,5.94,x,,
1502,3,1,P6,ACUEDUCTO,24.18,16/01/12,8,35,130191.175,7/02/12,9,44,131617.4840,8.58,9.73,22.048,1426.309,27/Jan,1.497,99.83,64.69,,,,,18.24,5.94,x,,
1503,3,1,P6,ACUEDUCTO,24.18,7/02/12,9,44,131617.484,20/02/12,8,48,132442.1770,9.73,8.80,12.961,824.693,13/Feb,1.473,98.19,63.63,,,,,23.30,0.88,x,,
1504,3,1,P6,ACUEDUCTO,24.18,20/02/12,8,48,132442.177,6/03/12,11,56,133379.7600,8.80,11.93,15.131,937.583,27/Feb,1.434,95.63,61.97,28.9,825,,,20.93,3.25,,,x
1505,3,1,P6,ACUEDUCTO,24.18,6/03/12,11,56,133379.760,23/03/12,8,36,134434.5220,11.93,8.60,16.861,1054.762,14/Mar,1.448,96.54,62.56,,,,,20.64,3.54,x,,
1506,3,1,P6,ACUEDUCTO,24.18,23/03/12,8,36,134434.522,2/04/12,8,23,135067.5980,8.60,8.38,9.991,633.076,28/Mar,1.467,97.79,63.36,,,,,,,x,,
1507,3,1,P6,ACUEDUCTO,24.18,2/04/12,8,23,135067.598,27/04/12,7,28,136643.2540,8.38,7.47,24.962,1575.656,14/Apr,1.461,97.41,63.12,,,,,,,x,,
1508,3,1,P6,ACUEDUCTO,24.18,27/04/12,7,28,136643.254,7/05/12,6,35,137267.6880,7.47,6.58,9.963,624.434,02/May,1.451,96.72,62.67,,,,,21.22,2.96,x,,
1509,3,1,P6,ACUEDUCTO,24.18,7/05/12,6,35,137267.688,21/05/12,6,57,138146.4670,6.58,6.95,14.015,878.779,14/May,1.451,96.76,62.70,,,,,21.18,3.00,x,,
1510,3,1,P6,ACUEDUCTO,24.18,21/05/12,6,57,138146.467,4/06/12,6,48,139042.3320,6.95,6.80,13.994,895.865,28/May,1.482,98.79,64.02,,,,,,,x,,
1511,3,1,P6,ACUEDUCTO,24.18,4/06/12,6,48,139042.332,18/06/12,6,58,139938.8170,6.80,6.97,14.007,896.485,11/Jun,1.482,74.08,64.00,,,,,20.40,3.78,x,,
1512,3,1,P6,ACUEDUCTO,24.18,18/06/12,6,58,139938.817,3/07/12,7,8,140894.8160,6.97,7.13,15.007,955.999,25/Jun,1.475,73.73,63.70,,,,,20.90,3.28,x,,
1513,3,1,P6,ACUEDUCTO,24.18,3/07/12,7,8,140894.816,10/07/12,6,58,141359.6740,7.13,6.97,6.993,464.858,06/Jul,1.539,76.94,66.47,,,,,28.48,-4.30,x,,
1514,3,1,P6,ACUEDUCTO,24.18,10/07/12,6,58,141359.674,17/07/12,6,46,141758.5470,6.97,6.77,6.992,398.873,13/Jul,1.321,66.03,57.05,,,,,28.57,-4.39,x,,
1515,3,1,P6,ACUEDUCTO,24.18,17/07/12,6,46,141758.547,24/07/12,8,58,142195.1180,6.77,8.97,7.092,436.571,20/Jul,1.425,71.25,61.56,,,,,20.66,3.52,x,,
1516,3,1,P6,ACUEDUCTO,24.18,24/07/12,8,58,142195.118,1/08/12,15,12,142717.5000,8.97,15.20,8.260,522.382,28/Jul,1.464,73.20,63.24,28.3,852,,,22.51,1.67,,,x
1517,3,1,P6,ACUEDUCTO,24.18,1/08/12,15,12,142717.500,2/08/12,15,12,142777.0100,15.20,15.20,1.000,59.510,01/Aug,1.378,68.88,59.51,28.3,852,,,,,,,x
1518,3,1,P6,ACUEDUCTO,24.18,2/08/12,15,12,142777.010,6/08/12,14,41,142870.2200,15.20,14.68,3.978,93.210,04/Aug,0.542,27.12,23.43,29.3,850,,,,,,,x
1519,3,1,P6,ACUEDUCTO,24.18,6/08/12,14,41,142870.220,17/08/12,6,25,143526.4600,14.68,6.42,10.656,656.240,11/Aug,1.426,71.28,61.59,29.3,847,,,22.70,1.48,,,x
1520,3,1,P6,ACUEDUCTO,24.18,17/08/12,6,25,143526.460,27/08/12,15,41,144135.2400,6.42,15.68,10.386,608.780,22/Aug,1.357,67.84,58.61,29.0,862,,,22.09,2.09,,,x
1521,3,1,P6,ACUEDUCTO,24.18,27/08/12,15,41,144135.240,6/09/12,14,33,144770.2100,15.68,14.55,9.953,634.970,01/Sep,1.477,73.84,63.80,,,,,22.78,1.40,x,,
1522,3,1,P6,ACUEDUCTO,24.18,6/09/12,14,33,144770.210,13/09/12,15,35,145061.4200,14.55,15.58,7.043,291.210,09/Sep,0.957,47.86,41.35,29.2,814,,,22.48,1.70,,,x
1523,3,1,P6,ACUEDUCTO,24.18,13/09/12,15,35,145061.420,19/09/12,14,36,145405.2300,15.58,14.60,5.959,343.810,16/Sep,1.336,66.78,57.70,29.3,818,,,22.87,1.31,,,x
1524,3,1,P6,ACUEDUCTO,24.18,19/09/12,14,36,145405.230,25/09/12,15,7,145835.8000,14.60,15.12,6.022,430.570,22/Sep,1.655,82.76,71.51,,,,,22.90,1.28,X,,
1525,3,1,P6,ACUEDUCTO,24.18,25/09/12,15,7,145835.800,2/10/12,14,49,146197.1010,15.12,14.82,6.988,361.301,28/Sep,1.197,59.85,51.71,25.9,815,,,22.53,1.65,,,x
1526,3,1,P6,ACUEDUCTO,24.18,2/10/12,14,49,146197.101,11/10/12,14,56,146729.6430,14.82,14.93,9.005,532.542,06/Oct,1.369,68.45,59.14,28.0,823,,,,,,,x
1527,3,1,P6,ACUEDUCTO,24.18,11/10/12,14,56,146729.643,18/10/12,16,30,147169.1600,14.93,16.50,7.065,439.517,14/Oct,1.440,72.00,62.21,27.3,819,,,,,,,x
1528,3,1,P6,ACUEDUCTO,24.18,18/10/12,16,30,147169.160,22/10/12,7,25,147366.2050,16.50,7.42,3.622,197.045,20/Oct,1.259,62.97,54.41,,,,,,,x,,
1529,3,1,P6,ACUEDUCTO,24.18,22/10/12,7,25,147366.205,30/10/12,13,10,147846.2650,7.42,13.17,8.240,480.060,26/Oct,1.349,67.43,58.26,28.7,820,,,,,,,x
1530,3,1,P6,ACUEDUCTO,24.18,30/10/12,13,10,147846.265,8/11/12,11,2,148309.8830,13.17,11.03,8.911,463.618,03/Nov,1.204,60.22,52.03,,,,,,,x,,
1531,3,1,P6,ACUEDUCTO,24.18,8/11/12,11,2,148309.883,16/11/12,12,13,148635.8900,11.03,12.22,8.049,326.007,12/Nov,0.938,46.88,40.50,28.2,746,,,,,,,x
1532,3,1,P6,ACUEDUCTO,24.18,16/11/12,12,13,148635.890,20/11/12,8,45,148813.0290,12.22,8.75,3.856,177.139,18/Nov,1.064,53.18,45.94,,,,,,,x,,
1533,3,1,P6,ACUEDUCTO,24.18,20/11/12,8,45,148813.029,26/11/12,8,15,149109.1640,8.75,8.25,5.979,296.135,23/Nov,1.146,57.32,49.53,,,,,,,x,,
1534,3,1,P6,ACUEDUCTO,24.18,26/11/12,8,15,149109.164,4/12/12,9,30,149442.6740,8.25,9.50,8.052,333.510,30/Nov,0.959,47.94,41.42,,,,,,,x,,
1535,3,1,P6,ACUEDUCTO,24.18,4/12/12,9,30,149442.674,13/12/12,10,12,149892.2640,9.50,10.20,9.029,449.590,08/Dec,1.153,57.63,49.79,,,,,,,x,,
1536,3,1,P6,ACUEDUCTO,24.18,13/12/12,10,12,149892.264,17/12/12,10,35,150091.3440,10.20,10.58,4.016,199.080,15/Dec,1.148,57.38,49.57,,,,,,,x,,
1537,3,1,P6,ACUEDUCTO,24.18,17/12/12,10,35,150091.344,26/12/12,8,40,150485.4010,10.58,8.67,8.920,394.057,21/Dec,1.023,51.13,44.18,,,,,,,x,,
1538,3,1,P6,ACUEDUCTO,24.18,26/12/12,8,40,150485.401,4/01/13,10,0,150882.5910,8.67,10.00,9.056,397.190,30/Dec,1.015,50.77,43.86,,,,,,,x,,
1539,3,1,P6,ACUEDUCTO,24.18,4/01/13,10,0,150882.591,14/01/13,8,58,151376.6350,10.00,8.97,9.957,494.044,09/Jan,1.149,76.57,49.62,,,,,,,x,,
1540,3,1,P6,ACUEDUCTO,24.18,14/01/13,8,58,151376.635,21/01/13,9,10,151667.7860,8.97,9.17,7.008,291.151,17/Jan,0.962,64.11,41.54,,,,,,,x,,
1541,3,1,P6,ACUEDUCTO,24.18,21/01/13,9,10,151667.786,5/02/13,9,16,152247.9020,9.17,9.27,15.004,580.116,28/Jan,0.895,59.67,38.66,,,,,22.15,2.03,x,,
1542,3,1,P6,ACUEDUCTO,24.18,5/02/13,9,16,152247.902,12/02/13,11,32,152522.2190,9.27,11.53,7.094,274.317,08/Feb,0.895,59.67,38.67,27.8,827,,,21.93,2.25,,,x
1543,3,1,P6,ACUEDUCTO,24.18,12/02/13,11,32,152522.219,20/02/13,10,9,152831.8470,11.53,10.15,7.942,309.628,16/Feb,0.902,60.16,38.98,,,,,21.87,2.31,x,,
1544,3,1,P6,ACUEDUCTO,24.18,20/02/13,10,9,152831.847,16/04/13,9,20,155064.0960,10.15,9.33,54.966,2232.249,19/Mar,0.940,62.67,40.61,,,,,22.23,1.95,x,,
1545,3,1,P6,ACUEDUCTO,24.18,16/04/13,9,20,155064.096,23/04/13,8,30,155376.1360,9.33,8.50,6.965,312.040,19/Apr,1.037,69.13,44.80,,,,,20.71,3.47,x,,
1546,3,1,P6,ACUEDUCTO,24.18,23/04/13,8,30,155376.136,6/05/13,8,21,155960.3820,8.50,8.35,12.994,584.246,29/Apr,1.041,69.39,44.96,,,,,21.00,3.18,x,,
1547,3,1,P6,ACUEDUCTO,24.18,6/05/13,8,21,155960.382,14/05/13,7,34,156329.1700,8.35,7.57,7.967,368.788,10/May,1.071,71.43,46.29,,,,,22.21,1.97,x,,
1548,3,1,P6,ACUEDUCTO,24.18,14/05/13,7,34,156329.170,21/05/13,8,48,156655.7400,7.57,8.80,7.051,326.570,17/May,1.072,71.47,46.31,,,,,20.85,3.33,x,,
1549,3,1,P6,ACUEDUCTO,24.18,21/05/13,8,48,156655.740,28/05/13,8,55,156907.0620,8.80,8.92,7.005,251.322,24/May,0.831,55.37,35.88,,,,,20.84,3.34,x,,
1550,3,1,P6,ACUEDUCTO,24.18,28/05/13,8,55,156907.062,5/06/13,8,31,157260.0010,8.92,8.52,7.983,352.939,01/Jun,1.023,51.17,44.21,,,,,20.94,3.24,x,,
1551,3,1,P6,ACUEDUCTO,24.18,5/06/13,8,31,157260.001,18/06/13,8,0,157876.0270,8.52,8.00,12.978,616.026,11/Jun,1.099,54.94,47.47,,,,,21.00,3.18,x,,
1552,3,1,P6,ACUEDUCTO,24.18,18/06/13,8,0,157876.027,24/06/13,7,30,158161.6970,8.00,7.50,5.979,285.670,21/Jun,1.106,55.30,47.78,,,,,21.02,3.16,x,,
1553,3,1,P6,ACUEDUCTO,24.18,24/06/13,7,30,158161.697,2/07/13,7,50,158540.4430,7.50,7.83,8.014,378.746,28/Jun,1.094,54.70,47.26,,855,,,21.08,3.10,x,,
1554,3,1,P6,ACUEDUCTO,24.18,2/07/13,7,50,158540.443,8/07/13,7,32,158825.6380,7.83,7.53,5.988,285.195,05/Jul,1.103,55.13,47.63,,858,,,21.09,3.09,x,,
1555,3,1,P6,ACUEDUCTO,24.18,8/07/13,7,32,158825.638,16/07/13,8,28,159204.6230,7.53,8.47,8.039,378.985,12/Jul,1.091,54.56,47.14,,860,,,21.19,2.99,x,,
1556,3,1,P6,ACUEDUCTO,24.18,16/07/13,8,28,159204.623,22/07/13,7,54,159487.2080,8.47,7.90,5.976,282.585,19/Jul,1.095,54.73,47.28,,,,,21.18,3.00,x,,
1557,3,1,P6,ACUEDUCTO,24.18,22/07/13,7,54,159487.208,24/07/13,14,17,159600.4360,7.90,14.28,2.266,113.228,23/Jul,1.157,57.83,49.97,29.1,750,,,21.83,2.35,,,x
1558,3,1,P6,ACUEDUCTO,24.18,24/07/13,14,17,159600.436,5/08/13,7,57,160138.6970,14.28,7.95,11.736,538.261,30/Jul,1.062,53.08,45.86,,,,,21.26,2.92,x,,
1559,3,1,P6,ACUEDUCTO,24.18,5/08/13,7,57,160138.697,12/08/13,7,54,160398.3790,7.95,7.90,6.998,259.682,08/Aug,0.859,42.95,37.11,,859,,,21.29,2.89,x,,
1560,3,1,P6,ACUEDUCTO,24.18,12/08/13,7,54,160398.379,20/08/13,8,27,160826.9770,7.90,8.45,8.023,428.598,16/Aug,1.237,61.83,53.42,,,,,21.36,2.82,x,,
1561,3,1,P6,ACUEDUCTO,24.18,20/08/13,8,27,160826.977,27/08/13,8,3,161247.4120,8.45,8.05,6.983,420.435,23/Aug,1.394,69.68,60.21,,845,,,21.17,3.01,x,,
1562,3,1,P6,ACUEDUCTO,24.18,27/08/13,8,3,161247.412,3/09/13,7,38,161539.6060,8.05,7.63,6.983,292.194,30/Aug,0.969,48.43,41.85,,859,,,21.41,2.77,x,,
1563,3,1,P6,ACUEDUCTO,24.18,3/09/13,7,38,161539.606,10/09/13,7,52,161827.6880,7.63,7.87,7.010,288.082,06/Sep,0.951,47.57,41.10,,,,,21.45,2.73,x,,
1564,3,1,P6,ACUEDUCTO,24.18,10/09/13,7,52,161827.688,17/09/13,8,24,162106.3170,7.87,8.40,7.022,278.629,13/Sep,0.918,45.92,39.68,,274,,,19.66,4.52,x,,
1565,3,1,P6,ACUEDUCTO,24.18,17/09/13,8,24,162106.317,1/10/13,7,38,162369.1950,8.40,7.63,13.968,262.878,24/Sep,0.436,21.78,18.82,,,,,19.65,4.53,x,,
1566,3,1,P6,ACUEDUCTO,24.18,1/10/13,7,38,162369.195,8/10/13,7,40,162658.7190,7.63,7.67,7.001,289.524,04/Oct,0.957,47.86,41.35,,785,,,20.10,4.08,x,,
1567,3,1,P6,ACUEDUCTO,24.18,8/10/13,7,40,162658.719,15/10/13,7,38,162953.3260,7.67,7.63,6.999,294.607,11/Oct,0.974,48.72,42.10,,,,,20.71,3.47,x,,
1568,3,1,P6,ACUEDUCTO,24.18,15/10/13,7,38,162953.326,22/10/13,7,52,163201.0950,7.63,7.87,7.010,247.769,18/Oct,0.818,40.91,35.35,,,,,19.95,4.23,x,,
1569,3,1,P6,ACUEDUCTO,24.18,22/10/13,7,52,163201.095,30/10/13,7,56,163488.2440,7.87,7.93,8.003,287.149,26/Oct,0.831,41.53,35.88,,,,,19.69,4.49,x,,
1570,3,1,P6,ACUEDUCTO,24.18,30/10/13,7,56,163488.244,5/11/13,7,40,163743.3220,7.93,7.67,5.989,255.078,02/Nov,0.986,49.30,42.59,,,,,19.99,4.19,x,,
1571,3,1,P6,ACUEDUCTO,24.18,5/11/13,7,40,163743.322,12/11/13,7,39,164019.9490,7.67,7.65,6.999,276.627,08/Nov,0.915,45.74,39.52,,,,,20.34,3.84,x,,
1572,3,1,P6,ACUEDUCTO,24.18,12/11/13,7,39,164019.949,19/11/13,8,41,164150.1540,7.65,8.68,7.043,130.205,15/Nov,0.428,21.40,18.49,,,,,19.66,4.52,x,,
1573,3,1,P6,ACUEDUCTO,24.18,19/11/13,8,41,164150.154,26/11/13,8,30,164541.6050,8.68,8.50,6.992,391.451,22/Nov,1.296,64.79,55.98,,,,,19.63,4.55,x,,
1574,3,1,P6,ACUEDUCTO,24.18,26/11/13,8,30,164541.605,3/12/13,7,45,164944.1360,8.50,7.75,6.969,402.531,29/Nov,1.337,66.85,57.76,,,,,19.87,4.31,x,,
1575,3,1,P6,ACUEDUCTO,24.18,3/12/13,7,45,164944.136,10/12/13,8,14,165361.6280,7.75,8.23,7.020,417.492,06/Dec,1.377,68.83,59.47,,,,,20.08,4.10,x,,
1576,3,1,P6,ACUEDUCTO,24.18,10/12/13,8,14,165361.628,17/12/13,8,14,165774.2870,8.23,8.23,7.000,412.659,13/Dec,1.365,68.23,58.95,,,,,20.32,3.86,x,,
1577,3,1,P6,ACUEDUCTO,24.18,17/12/13,8,14,165774.287,24/12/13,7,54,166183.5250,8.23,7.90,6.986,409.238,20/Dec,1.356,67.80,58.58,,,,,20.52,3.66,x,,
1578,3,1,P6,ACUEDUCTO,24.18,24/12/13,7,54,166183.525,31/12/13,8,20,166583.2790,7.90,8.33,7.018,399.754,27/Dec,1.319,65.93,56.96,,,,,20.70,3.48,x,,
1579,3,1,P6,ACUEDUCTO,24.18,31/12/13,8,20,166583.279,7/01/14,7,44,166980.3500,8.33,7.73,6.975,397.071,03/Jan,1.318,87.85,56.93,,,,,20.78,3.40,x,,
1580,3,1,P6,ACUEDUCTO,24.18,7/01/14,7,44,166980.350,14/01/14,8,9,167357.5950,7.73,8.15,7.017,377.245,10/Jan,1.244,82.96,53.76,,,,,20.94,3.24,x,,
1581,3,1,P6,ACUEDUCTO,24.18,14/01/14,8,9,167357.595,21/01/14,7,30,167726.3880,8.15,7.50,6.973,368.793,17/Jan,1.224,81.62,52.89,,,,,20.98,3.20,x,,
1582,3,1,P6,ACUEDUCTO,24.18,21/01/14,7,30,167726.388,28/01/14,8,15,168035.9310,7.50,8.25,7.031,309.543,24/Jan,1.019,67.94,44.02,,,,,20.73,3.45,x,,
1583,3,1,P6,ACUEDUCTO,24.18,28/01/14,8,15,168035.931,4/02/14,7,48,168367.0510,8.25,7.80,6.981,331.120,31/Jan,1.098,73.19,47.43,,,,,20.74,3.44,x,,
1584,3,1,P6,ACUEDUCTO,24.18,4/02/14,7,48,168367.051,11/02/14,7,46,168695.8340,7.80,7.77,6.999,328.783,07/Feb,1.087,72.50,46.98,,,,,20.67,3.51,x,,
1585,3,1,P6,ACUEDUCTO,24.18,11/02/14,7,46,168695.834,18/02/14,7,16,169036.6380,7.77,7.27,6.979,340.804,14/Feb,1.130,75.36,48.83,,,,,20.71,3.47,x,,
1586,3,1,P6,ACUEDUCTO,24.18,18/02/14,7,16,169036.638,25/02/14,7,52,169379.2400,7.27,7.87,7.025,342.602,21/Feb,1.129,75.26,48.77,,,,,20.71,3.47,x,,
1587,3,1,P6,ACUEDUCTO,24.18,25/02/14,7,52,169379.240,4/03/14,8,10,169723.8770,7.87,8.17,7.013,344.637,28/Feb,1.138,75.84,49.15,,,,,20.62,3.56,x,,
1588,3,1,P6,ACUEDUCTO,24.18,4/03/14,8,10,169723.877,25/03/14,8,9,170731.1070,8.17,8.15,20.999,1007.230,14/Mar,1.110,74.02,47.96,,,,,20.87,3.31,x,,
1589,3,1,P6,ACUEDUCTO,24.18,25/03/14,8,9,170731.107,1/04/14,8,54,171067.1710,8.15,8.90,7.031,336.064,28/Mar,1.106,73.76,47.80,,,,,20.89,3.29,x,,
1590,3,1,P6,ACUEDUCTO,24.18,1/04/14,8,54,171067.171,8/04/14,7,25,171404.3140,8.90,7.42,6.938,337.143,04/Apr,1.125,74.99,48.59,,,,,20.90,3.28,x,,
1591,3,1,P6,ACUEDUCTO,24.18,8/04/14,7,25,171404.314,15/04/14,8,21,171742.3930,7.42,8.35,7.039,338.079,11/Apr,1.112,74.12,48.03,,,,,21.35,2.83,x,,
1592,3,1,P6,ACUEDUCTO,24.18,15/04/14,8,21,171742.393,22/04/14,7,35,172061.1350,8.35,7.58,6.968,318.742,18/Apr,1.059,70.59,45.74,,,,,20.99,3.19,x,,
1593,3,1,P6,ACUEDUCTO,24.18,22/04/14,7,35,172061.135,6/05/14,7,57,172280.5940,7.58,7.95,14.015,219.459,29/Apr,0.362,24.16,15.66,,,,,21.00,3.18,x,,
1594,3,1,P6,ACUEDUCTO,24.18,6/05/14,7,57,172280.594,13/05/14,8,52,172280.5940,7.95,8.87,7.038,0.000,09/May,0.000,0.00,0.00,,,,,21.02,3.16,x,,
1595,3,1,P6,ACUEDUCTO,24.18,13/05/14,8,52,172280.594,21/05/14,8,52,172280.5940,8.87,8.87,8.000,0.000,17/May,0.000,0.00,0.00,,,,,21.08,3.10,x,,
1596,3,1,P6,ACUEDUCTO,24.18,21/05/14,8,52,172280.594,27/05/14,7,52,172280.5940,8.87,7.87,5.958,0.000,24/May,0.000,0.00,0.00,,,,,21.15,3.03,x,,
1597,3,1,P6,ACUEDUCTO,24.18,27/05/14,7,52,172280.594,10/06/14,7,52,172280.5940,7.87,7.87,14.000,0.000,03/Jun,0.000,0.00,0.00,,,,,,,x,,
1598,3,1,P6,ACUEDUCTO,24.18,10/06/14,7,52,172280.594,17/06/14,7,31,172677.9900,7.87,7.52,6.985,397.396,13/Jun,1.317,65.84,56.89,,,,,21.27,2.91,x,,
1599,3,1,P6,ACUEDUCTO,24.18,17/06/14,7,31,172677.990,24/06/14,7,27,173059.9490,7.52,7.45,6.997,381.959,20/Jun,1.264,63.18,54.59,,,,,21.19,2.99,x,,
1600,3,1,P6,ACUEDUCTO,24.18,24/06/14,7,27,173059.949,1/07/14,7,16,173448.8530,7.45,7.27,6.992,388.904,27/Jun,1.287,64.37,55.62,,,,,21.33,2.85,x,,
1601,3,1,P6,ACUEDUCTO,24.18,1/07/14,7,16,173448.853,8/07/14,13,36,173840.7550,7.27,13.60,7.264,391.902,04/Jul,1.249,62.44,53.95,28.5,876,,,21.45,2.73,,,x
1602,3,1,P6,ACUEDUCTO,24.18,8/07/14,13,36,173840.755,15/07/14,7,26,174221.7360,13.60,7.43,6.743,380.981,11/Jul,1.308,65.39,56.50,,,,,21.33,2.85,x,,
1603,3,1,P6,ACUEDUCTO,24.18,15/07/14,7,26,174221.736,22/07/14,11,26,174652.7160,7.43,11.43,7.167,430.980,18/Jul,1.392,69.60,60.14,31.0,890,,,21.49,2.69,,,x
1604,3,1,P6,ACUEDUCTO,24.18,22/07/14,11,26,174652.716,5/08/14,7,56,175502.6920,11.43,7.93,13.854,849.976,29/Jul,1.420,71.01,61.35,,,,,21.38,2.80,x,,
1605,3,1,P6,ACUEDUCTO,24.18,5/08/14,7,56,175502.692,12/08/14,7,42,175924.3620,7.93,7.70,6.990,421.670,08/Aug,1.396,69.82,60.32,,,,,21.43,2.75,x,,
1606,3,1,P6,ACUEDUCTO,24.18,12/08/14,7,42,175924.362,21/08/14,12,54,176473.4450,7.70,12.90,9.217,549.083,16/Aug,1.379,68.95,59.58,29.0,895,,,21.76,2.42,,,x
1607,3,1,P6,ACUEDUCTO,24.18,21/08/14,12,54,176473.445,26/08/14,8,26,176760.6540,12.90,8.43,4.814,287.209,23/Aug,1.381,69.05,59.66,,,,,21.49,2.69,x,,
